ID Reference	URI
47652	ftp://ftp.bsrn.awi.de/gcr/gcr0808.dat.gz
47653	ftp://ftp.bsrn.awi.de/gcr/gcr0908.dat.gz
47654	ftp://ftp.bsrn.awi.de/gcr/gcr1008.dat.gz
47655	ftp://ftp.bsrn.awi.de/gcr/gcr1108.dat.gz
47656	ftp://ftp.bsrn.awi.de/gcr/gcr1208.dat.gz
47657	ftp://ftp.bsrn.awi.de/gcr/gcr0109.dat.gz
47658	ftp://ftp.bsrn.awi.de/gcr/gcr0209.dat.gz
47659	ftp://ftp.bsrn.awi.de/gcr/gcr0309.dat.gz
47660	ftp://ftp.bsrn.awi.de/gcr/gcr0409.dat.gz
47661	ftp://ftp.bsrn.awi.de/gcr/gcr0509.dat.gz
47662	ftp://ftp.bsrn.awi.de/gcr/gcr0195.dat.gz
47663	ftp://ftp.bsrn.awi.de/gcr/gcr0295.dat.gz
47664	ftp://ftp.bsrn.awi.de/gcr/gcr0395.dat.gz
47665	ftp://ftp.bsrn.awi.de/gcr/gcr0495.dat.gz
47666	ftp://ftp.bsrn.awi.de/gcr/gcr0595.dat.gz
47667	ftp://ftp.bsrn.awi.de/gcr/gcr0695.dat.gz
47668	ftp://ftp.bsrn.awi.de/gcr/gcr0795.dat.gz
47669	ftp://ftp.bsrn.awi.de/gcr/gcr0895.dat.gz
47670	ftp://ftp.bsrn.awi.de/gcr/gcr0995.dat.gz
47671	ftp://ftp.bsrn.awi.de/gcr/gcr1095.dat.gz
47672	ftp://ftp.bsrn.awi.de/gcr/gcr1195.dat.gz
47673	ftp://ftp.bsrn.awi.de/gcr/gcr1295.dat.gz
47674	ftp://ftp.bsrn.awi.de/gcr/gcr0196.dat.gz
47675	ftp://ftp.bsrn.awi.de/gcr/gcr0296.dat.gz
47676	ftp://ftp.bsrn.awi.de/gcr/gcr0396.dat.gz
47677	ftp://ftp.bsrn.awi.de/gcr/gcr0496.dat.gz
47678	ftp://ftp.bsrn.awi.de/gcr/gcr0596.dat.gz
47679	ftp://ftp.bsrn.awi.de/gcr/gcr0696.dat.gz
47680	ftp://ftp.bsrn.awi.de/gcr/gcr0796.dat.gz
47681	ftp://ftp.bsrn.awi.de/gcr/gcr0896.dat.gz
47682	ftp://ftp.bsrn.awi.de/gcr/gcr0996.dat.gz
47683	ftp://ftp.bsrn.awi.de/gcr/gcr1096.dat.gz
47684	ftp://ftp.bsrn.awi.de/gcr/gcr1196.dat.gz
47685	ftp://ftp.bsrn.awi.de/gcr/gcr1296.dat.gz
47686	ftp://ftp.bsrn.awi.de/gcr/gcr0197.dat.gz
47687	ftp://ftp.bsrn.awi.de/gcr/gcr0297.dat.gz
47688	ftp://ftp.bsrn.awi.de/gcr/gcr0397.dat.gz
47689	ftp://ftp.bsrn.awi.de/gcr/gcr0497.dat.gz
47690	ftp://ftp.bsrn.awi.de/gcr/gcr0597.dat.gz
47691	ftp://ftp.bsrn.awi.de/gcr/gcr0697.dat.gz
47692	ftp://ftp.bsrn.awi.de/gcr/gcr0797.dat.gz
47693	ftp://ftp.bsrn.awi.de/gcr/gcr0897.dat.gz
47694	ftp://ftp.bsrn.awi.de/gcr/gcr0997.dat.gz
47695	ftp://ftp.bsrn.awi.de/gcr/gcr1097.dat.gz
47696	ftp://ftp.bsrn.awi.de/gcr/gcr1197.dat.gz
47697	ftp://ftp.bsrn.awi.de/gcr/gcr1297.dat.gz
47698	ftp://ftp.bsrn.awi.de/gcr/gcr0198.dat.gz
47699	ftp://ftp.bsrn.awi.de/gcr/gcr0298.dat.gz
47700	ftp://ftp.bsrn.awi.de/gcr/gcr0398.dat.gz
47701	ftp://ftp.bsrn.awi.de/gcr/gcr0498.dat.gz
47702	ftp://ftp.bsrn.awi.de/gcr/gcr0598.dat.gz
47703	ftp://ftp.bsrn.awi.de/gcr/gcr0698.dat.gz
47704	ftp://ftp.bsrn.awi.de/gcr/gcr0798.dat.gz
47705	ftp://ftp.bsrn.awi.de/gcr/gcr0898.dat.gz
47706	ftp://ftp.bsrn.awi.de/gcr/gcr0998.dat.gz
47707	ftp://ftp.bsrn.awi.de/gcr/gcr1098.dat.gz
47708	ftp://ftp.bsrn.awi.de/gcr/gcr1198.dat.gz
47709	ftp://ftp.bsrn.awi.de/gcr/gcr1298.dat.gz
47710	ftp://ftp.bsrn.awi.de/gcr/gcr0199.dat.gz
47711	ftp://ftp.bsrn.awi.de/gcr/gcr0299.dat.gz
47712	ftp://ftp.bsrn.awi.de/gcr/gcr0399.dat.gz
47713	ftp://ftp.bsrn.awi.de/gcr/gcr0499.dat.gz
47714	ftp://ftp.bsrn.awi.de/gcr/gcr0599.dat.gz
47715	ftp://ftp.bsrn.awi.de/gcr/gcr0699.dat.gz
47716	ftp://ftp.bsrn.awi.de/gcr/gcr0799.dat.gz
47717	ftp://ftp.bsrn.awi.de/gcr/gcr0899.dat.gz
47718	ftp://ftp.bsrn.awi.de/gcr/gcr0999.dat.gz
47719	ftp://ftp.bsrn.awi.de/gcr/gcr1099.dat.gz
47720	ftp://ftp.bsrn.awi.de/gcr/gcr1199.dat.gz
47721	ftp://ftp.bsrn.awi.de/gcr/gcr1299.dat.gz
47722	ftp://ftp.bsrn.awi.de/gcr/gcr0100.dat.gz
47723	ftp://ftp.bsrn.awi.de/gcr/gcr0200.dat.gz
47724	ftp://ftp.bsrn.awi.de/gcr/gcr0300.dat.gz
47725	ftp://ftp.bsrn.awi.de/gcr/gcr0400.dat.gz
47726	ftp://ftp.bsrn.awi.de/gcr/gcr0500.dat.gz
47727	ftp://ftp.bsrn.awi.de/gcr/gcr0600.dat.gz
47728	ftp://ftp.bsrn.awi.de/gcr/gcr0700.dat.gz
47729	ftp://ftp.bsrn.awi.de/gcr/gcr0800.dat.gz
47730	ftp://ftp.bsrn.awi.de/gcr/gcr0900.dat.gz
47731	ftp://ftp.bsrn.awi.de/gcr/gcr1000.dat.gz
47732	ftp://ftp.bsrn.awi.de/gcr/gcr1100.dat.gz
47733	ftp://ftp.bsrn.awi.de/gcr/gcr1200.dat.gz
47734	ftp://ftp.bsrn.awi.de/gcr/gcr0101.dat.gz
47735	ftp://ftp.bsrn.awi.de/gcr/gcr0201.dat.gz
47736	ftp://ftp.bsrn.awi.de/gcr/gcr0301.dat.gz
47737	ftp://ftp.bsrn.awi.de/gcr/gcr0401.dat.gz
47738	ftp://ftp.bsrn.awi.de/gcr/gcr0501.dat.gz
47739	ftp://ftp.bsrn.awi.de/gcr/gcr0601.dat.gz
47740	ftp://ftp.bsrn.awi.de/gcr/gcr0701.dat.gz
47741	ftp://ftp.bsrn.awi.de/gcr/gcr0801.dat.gz
47742	ftp://ftp.bsrn.awi.de/gcr/gcr0901.dat.gz
47743	ftp://ftp.bsrn.awi.de/gcr/gcr1001.dat.gz
47744	ftp://ftp.bsrn.awi.de/gcr/gcr1101.dat.gz
47745	ftp://ftp.bsrn.awi.de/gcr/gcr1201.dat.gz
47746	ftp://ftp.bsrn.awi.de/gcr/gcr0102.dat.gz
47747	ftp://ftp.bsrn.awi.de/gcr/gcr0202.dat.gz
47748	ftp://ftp.bsrn.awi.de/gcr/gcr0302.dat.gz
47749	ftp://ftp.bsrn.awi.de/gcr/gcr0402.dat.gz
47750	ftp://ftp.bsrn.awi.de/gcr/gcr0502.dat.gz
47751	ftp://ftp.bsrn.awi.de/gcr/gcr0602.dat.gz
47752	ftp://ftp.bsrn.awi.de/gcr/gcr0702.dat.gz
47753	ftp://ftp.bsrn.awi.de/gcr/gcr0802.dat.gz
47754	ftp://ftp.bsrn.awi.de/gcr/gcr0902.dat.gz
47755	ftp://ftp.bsrn.awi.de/gcr/gcr1002.dat.gz
47756	ftp://ftp.bsrn.awi.de/gcr/gcr1102.dat.gz
47757	ftp://ftp.bsrn.awi.de/gcr/gcr1202.dat.gz
47758	ftp://ftp.bsrn.awi.de/gcr/gcr0103.dat.gz
47759	ftp://ftp.bsrn.awi.de/gcr/gcr0203.dat.gz
47760	ftp://ftp.bsrn.awi.de/gcr/gcr0303.dat.gz
47761	ftp://ftp.bsrn.awi.de/gcr/gcr0403.dat.gz
47762	ftp://ftp.bsrn.awi.de/gcr/gcr0503.dat.gz
47763	ftp://ftp.bsrn.awi.de/gcr/gcr0603.dat.gz
47764	ftp://ftp.bsrn.awi.de/gcr/gcr0703.dat.gz
47765	ftp://ftp.bsrn.awi.de/gcr/gcr0803.dat.gz
47766	ftp://ftp.bsrn.awi.de/gcr/gcr0903.dat.gz
47770	ftp://ftp.bsrn.awi.de/psu/psu0903.dat.gz
47771	ftp://ftp.bsrn.awi.de/psu/psu1003.dat.gz
47772	ftp://ftp.bsrn.awi.de/psu/psu1103.dat.gz
47773	ftp://ftp.bsrn.awi.de/psu/psu1203.dat.gz
47779	ftp://ftp.bsrn.awi.de/psu/psu0104.dat.gz
47780	ftp://ftp.bsrn.awi.de/psu/psu0204.dat.gz
47781	ftp://ftp.bsrn.awi.de/psu/psu0304.dat.gz
47782	ftp://ftp.bsrn.awi.de/psu/psu0404.dat.gz
47783	ftp://ftp.bsrn.awi.de/psu/psu0504.dat.gz
47784	ftp://ftp.bsrn.awi.de/psu/psu0604.dat.gz
47785	ftp://ftp.bsrn.awi.de/psu/psu0704.dat.gz
47786	ftp://ftp.bsrn.awi.de/psu/psu0804.dat.gz
47787	ftp://ftp.bsrn.awi.de/psu/psu0904.dat.gz
47788	ftp://ftp.bsrn.awi.de/psu/psu1004.dat.gz
47789	ftp://ftp.bsrn.awi.de/psu/psu1104.dat.gz
47790	ftp://ftp.bsrn.awi.de/psu/psu1204.dat.gz
47791	ftp://ftp.bsrn.awi.de/psu/psu0105.dat.gz
47792	ftp://ftp.bsrn.awi.de/psu/psu0205.dat.gz
47793	ftp://ftp.bsrn.awi.de/psu/psu0305.dat.gz
47794	ftp://ftp.bsrn.awi.de/psu/psu0405.dat.gz
47795	ftp://ftp.bsrn.awi.de/psu/psu0505.dat.gz
47796	ftp://ftp.bsrn.awi.de/psu/psu0605.dat.gz
47797	ftp://ftp.bsrn.awi.de/psu/psu0705.dat.gz
47798	ftp://ftp.bsrn.awi.de/psu/psu0805.dat.gz
47799	ftp://ftp.bsrn.awi.de/psu/psu0905.dat.gz
47800	ftp://ftp.bsrn.awi.de/psu/psu1005.dat.gz
47801	ftp://ftp.bsrn.awi.de/psu/psu1105.dat.gz
47802	ftp://ftp.bsrn.awi.de/psu/psu1205.dat.gz
47803	ftp://ftp.bsrn.awi.de/psu/psu0106.dat.gz
47804	ftp://ftp.bsrn.awi.de/psu/psu0206.dat.gz
47805	ftp://ftp.bsrn.awi.de/psu/psu0306.dat.gz
47806	ftp://ftp.bsrn.awi.de/psu/psu0406.dat.gz
47807	ftp://ftp.bsrn.awi.de/psu/psu0506.dat.gz
47808	ftp://ftp.bsrn.awi.de/psu/psu0606.dat.gz
47809	ftp://ftp.bsrn.awi.de/psu/psu0706.dat.gz
47810	ftp://ftp.bsrn.awi.de/psu/psu0806.dat.gz
47811	ftp://ftp.bsrn.awi.de/psu/psu0906.dat.gz
47812	ftp://ftp.bsrn.awi.de/psu/psu1006.dat.gz
47813	ftp://ftp.bsrn.awi.de/psu/psu1106.dat.gz
47814	ftp://ftp.bsrn.awi.de/psu/psu1206.dat.gz
47815	ftp://ftp.bsrn.awi.de/psu/psu0107.dat.gz
47816	ftp://ftp.bsrn.awi.de/psu/psu0207.dat.gz
47817	ftp://ftp.bsrn.awi.de/psu/psu0307.dat.gz
47818	ftp://ftp.bsrn.awi.de/psu/psu0407.dat.gz
47819	ftp://ftp.bsrn.awi.de/psu/psu0507.dat.gz
47820	ftp://ftp.bsrn.awi.de/psu/psu0607.dat.gz
47821	ftp://ftp.bsrn.awi.de/psu/psu0707.dat.gz
47822	ftp://ftp.bsrn.awi.de/psu/psu0807.dat.gz
47823	ftp://ftp.bsrn.awi.de/psu/psu0907.dat.gz
47824	ftp://ftp.bsrn.awi.de/psu/psu1007.dat.gz
47825	ftp://ftp.bsrn.awi.de/psu/psu1107.dat.gz
47826	ftp://ftp.bsrn.awi.de/psu/psu1207.dat.gz
47827	ftp://ftp.bsrn.awi.de/psu/psu0108.dat.gz
47828	ftp://ftp.bsrn.awi.de/psu/psu0208.dat.gz
47829	ftp://ftp.bsrn.awi.de/psu/psu0308.dat.gz
47830	ftp://ftp.bsrn.awi.de/psu/psu0408.dat.gz
47831	ftp://ftp.bsrn.awi.de/psu/psu0508.dat.gz
47832	ftp://ftp.bsrn.awi.de/psu/psu0608.dat.gz
47833	ftp://ftp.bsrn.awi.de/psu/psu0708.dat.gz
47834	ftp://ftp.bsrn.awi.de/psu/psu0808.dat.gz
47835	ftp://ftp.bsrn.awi.de/psu/psu0908.dat.gz
47836	ftp://ftp.bsrn.awi.de/psu/psu1008.dat.gz
47837	ftp://ftp.bsrn.awi.de/psu/psu1108.dat.gz
47838	ftp://ftp.bsrn.awi.de/psu/psu1208.dat.gz
47839	ftp://ftp.bsrn.awi.de/psu/psu0109.dat.gz
47840	ftp://ftp.bsrn.awi.de/psu/psu0209.dat.gz
47841	ftp://ftp.bsrn.awi.de/psu/psu0309.dat.gz
47842	ftp://ftp.bsrn.awi.de/psu/psu0409.dat.gz
47843	ftp://ftp.bsrn.awi.de/psu/psu0509.dat.gz
47844	ftp://ftp.bsrn.awi.de/tat/tat0409.dat.gz
47845	ftp://ftp.bsrn.awi.de/psu/psu0798.dat.gz
47846	ftp://ftp.bsrn.awi.de/psu/psu0898.dat.gz
47847	ftp://ftp.bsrn.awi.de/psu/psu0998.dat.gz
47848	ftp://ftp.bsrn.awi.de/psu/psu1098.dat.gz
47849	ftp://ftp.bsrn.awi.de/psu/psu1198.dat.gz
47850	ftp://ftp.bsrn.awi.de/psu/psu1298.dat.gz
47851	ftp://ftp.bsrn.awi.de/psu/psu0199.dat.gz
47852	ftp://ftp.bsrn.awi.de/psu/psu0299.dat.gz
47853	ftp://ftp.bsrn.awi.de/psu/psu0399.dat.gz
47854	ftp://ftp.bsrn.awi.de/psu/psu0499.dat.gz
47855	ftp://ftp.bsrn.awi.de/psu/psu0599.dat.gz
47856	ftp://ftp.bsrn.awi.de/psu/psu0699.dat.gz
47857	ftp://ftp.bsrn.awi.de/psu/psu0799.dat.gz
47858	ftp://ftp.bsrn.awi.de/psu/psu0899.dat.gz
47859	ftp://ftp.bsrn.awi.de/psu/psu0999.dat.gz
47860	ftp://ftp.bsrn.awi.de/psu/psu1099.dat.gz
47861	ftp://ftp.bsrn.awi.de/psu/psu1199.dat.gz
47862	ftp://ftp.bsrn.awi.de/psu/psu1299.dat.gz
47863	ftp://ftp.bsrn.awi.de/psu/psu0100.dat.gz
47864	ftp://ftp.bsrn.awi.de/psu/psu0200.dat.gz
47865	ftp://ftp.bsrn.awi.de/psu/psu0300.dat.gz
47866	ftp://ftp.bsrn.awi.de/psu/psu0400.dat.gz
47867	ftp://ftp.bsrn.awi.de/psu/psu0500.dat.gz
47868	ftp://ftp.bsrn.awi.de/psu/psu0600.dat.gz
47869	ftp://ftp.bsrn.awi.de/psu/psu0700.dat.gz
47870	ftp://ftp.bsrn.awi.de/psu/psu0800.dat.gz
47871	ftp://ftp.bsrn.awi.de/psu/psu0900.dat.gz
47872	ftp://ftp.bsrn.awi.de/psu/psu1000.dat.gz
47873	ftp://ftp.bsrn.awi.de/psu/psu1100.dat.gz
47874	ftp://ftp.bsrn.awi.de/psu/psu1200.dat.gz
47875	ftp://ftp.bsrn.awi.de/psu/psu0698.dat.gz
47876	ftp://ftp.bsrn.awi.de/psu/psu0101.dat.gz
47877	ftp://ftp.bsrn.awi.de/psu/psu0201.dat.gz
47878	ftp://ftp.bsrn.awi.de/psu/psu0301.dat.gz
47879	ftp://ftp.bsrn.awi.de/psu/psu0401.dat.gz
47880	ftp://ftp.bsrn.awi.de/psu/psu0501.dat.gz
47881	ftp://ftp.bsrn.awi.de/psu/psu0601.dat.gz
47882	ftp://ftp.bsrn.awi.de/psu/psu0701.dat.gz
47883	ftp://ftp.bsrn.awi.de/psu/psu0801.dat.gz
47884	ftp://ftp.bsrn.awi.de/psu/psu0901.dat.gz
47885	ftp://ftp.bsrn.awi.de/psu/psu1001.dat.gz
47886	ftp://ftp.bsrn.awi.de/psu/psu1101.dat.gz
47887	ftp://ftp.bsrn.awi.de/psu/psu1201.dat.gz
47888	ftp://ftp.bsrn.awi.de/psu/psu0102.dat.gz
47889	ftp://ftp.bsrn.awi.de/psu/psu0202.dat.gz
47890	ftp://ftp.bsrn.awi.de/psu/psu0302.dat.gz
47891	ftp://ftp.bsrn.awi.de/psu/psu0402.dat.gz
47892	ftp://ftp.bsrn.awi.de/psu/psu0502.dat.gz
47893	ftp://ftp.bsrn.awi.de/psu/psu0602.dat.gz
47894	ftp://ftp.bsrn.awi.de/psu/psu0702.dat.gz
47895	ftp://ftp.bsrn.awi.de/psu/psu0802.dat.gz
47896	ftp://ftp.bsrn.awi.de/psu/psu0902.dat.gz
47897	ftp://ftp.bsrn.awi.de/psu/psu1002.dat.gz
47898	ftp://ftp.bsrn.awi.de/psu/psu1102.dat.gz
47899	ftp://ftp.bsrn.awi.de/psu/psu1202.dat.gz
47900	ftp://ftp.bsrn.awi.de/psu/psu0103.dat.gz
47901	ftp://ftp.bsrn.awi.de/psu/psu0203.dat.gz
47902	ftp://ftp.bsrn.awi.de/psu/psu0303.dat.gz
47903	ftp://ftp.bsrn.awi.de/psu/psu0403.dat.gz
47904	ftp://ftp.bsrn.awi.de/psu/psu0503.dat.gz
47905	ftp://ftp.bsrn.awi.de/psu/psu0603.dat.gz
47906	ftp://ftp.bsrn.awi.de/psu/psu0703.dat.gz
47907	ftp://ftp.bsrn.awi.de/psu/psu0803.dat.gz
47908	ftp://ftp.bsrn.awi.de/bil/bil0993.dat.gz
47909	ftp://ftp.bsrn.awi.de/bil/bil1093.dat.gz
47910	ftp://ftp.bsrn.awi.de/bil/bil1193.dat.gz
47911	ftp://ftp.bsrn.awi.de/bil/bil1293.dat.gz
47912	ftp://ftp.bsrn.awi.de/bil/bil0194.dat.gz
47913	ftp://ftp.bsrn.awi.de/bil/bil0294.dat.gz
47914	ftp://ftp.bsrn.awi.de/bil/bil0394.dat.gz
47915	ftp://ftp.bsrn.awi.de/bil/bil0494.dat.gz
47916	ftp://ftp.bsrn.awi.de/bil/bil0594.dat.gz
47917	ftp://ftp.bsrn.awi.de/bil/bil0694.dat.gz
47918	ftp://ftp.bsrn.awi.de/bil/bil0794.dat.gz
47919	ftp://ftp.bsrn.awi.de/bil/bil0894.dat.gz
47920	ftp://ftp.bsrn.awi.de/bil/bil0994.dat.gz
47921	ftp://ftp.bsrn.awi.de/bil/bil1094.dat.gz
47922	ftp://ftp.bsrn.awi.de/bil/bil1194.dat.gz
47923	ftp://ftp.bsrn.awi.de/bil/bil1294.dat.gz
47924	ftp://ftp.bsrn.awi.de/bil/bil0195.dat.gz
47925	ftp://ftp.bsrn.awi.de/bil/bil0295.dat.gz
47926	ftp://ftp.bsrn.awi.de/bil/bil0395.dat.gz
47927	ftp://ftp.bsrn.awi.de/bil/bil0495.dat.gz
47928	ftp://ftp.bsrn.awi.de/bil/bil0595.dat.gz
47929	ftp://ftp.bsrn.awi.de/bil/bil0695.dat.gz
47930	ftp://ftp.bsrn.awi.de/bil/bil0795.dat.gz
47931	ftp://ftp.bsrn.awi.de/bil/bil0895.dat.gz
47932	ftp://ftp.bsrn.awi.de/bil/bil0995.dat.gz
47933	ftp://ftp.bsrn.awi.de/bil/bil1095.dat.gz
47934	ftp://ftp.bsrn.awi.de/bil/bil1195.dat.gz
47935	ftp://ftp.bsrn.awi.de/bil/bil1295.dat.gz
47936	ftp://ftp.bsrn.awi.de/bil/bil0196.dat.gz
47937	ftp://ftp.bsrn.awi.de/bil/bil0296.dat.gz
47938	ftp://ftp.bsrn.awi.de/bil/bil0396.dat.gz
47939	ftp://ftp.bsrn.awi.de/bil/bil0496.dat.gz
47940	ftp://ftp.bsrn.awi.de/bil/bil0596.dat.gz
47941	ftp://ftp.bsrn.awi.de/bil/bil0696.dat.gz
47942	ftp://ftp.bsrn.awi.de/bil/bil0796.dat.gz
47943	ftp://ftp.bsrn.awi.de/bil/bil0896.dat.gz
47944	ftp://ftp.bsrn.awi.de/bil/bil0996.dat.gz
47945	ftp://ftp.bsrn.awi.de/bil/bil1096.dat.gz
47946	ftp://ftp.bsrn.awi.de/bil/bil1196.dat.gz
47947	ftp://ftp.bsrn.awi.de/bil/bil1296.dat.gz
47948	ftp://ftp.bsrn.awi.de/bil/bil0197.dat.gz
47949	ftp://ftp.bsrn.awi.de/bil/bil0297.dat.gz
47950	ftp://ftp.bsrn.awi.de/bil/bil0397.dat.gz
47951	ftp://ftp.bsrn.awi.de/bil/bil0497.dat.gz
47952	ftp://ftp.bsrn.awi.de/bil/bil0597.dat.gz
47953	ftp://ftp.bsrn.awi.de/bil/bil0697.dat.gz
47954	ftp://ftp.bsrn.awi.de/bil/bil0797.dat.gz
47955	ftp://ftp.bsrn.awi.de/bil/bil0897.dat.gz
47956	ftp://ftp.bsrn.awi.de/bil/bil0997.dat.gz
47957	ftp://ftp.bsrn.awi.de/bil/bil1097.dat.gz
47958	ftp://ftp.bsrn.awi.de/bil/bil1197.dat.gz
47959	ftp://ftp.bsrn.awi.de/bil/bil1297.dat.gz
47960	ftp://ftp.bsrn.awi.de/bil/bil0198.dat.gz
47961	ftp://ftp.bsrn.awi.de/bil/bil0298.dat.gz
47962	ftp://ftp.bsrn.awi.de/bil/bil0398.dat.gz
47963	ftp://ftp.bsrn.awi.de/bil/bil0498.dat.gz
47964	ftp://ftp.bsrn.awi.de/bil/bil0598.dat.gz
47965	ftp://ftp.bsrn.awi.de/bil/bil0698.dat.gz
47966	ftp://ftp.bsrn.awi.de/bil/bil0798.dat.gz
47967	ftp://ftp.bsrn.awi.de/bil/bil0898.dat.gz
47968	ftp://ftp.bsrn.awi.de/bil/bil0998.dat.gz
47969	ftp://ftp.bsrn.awi.de/bil/bil1098.dat.gz
47970	ftp://ftp.bsrn.awi.de/bil/bil1198.dat.gz
47971	ftp://ftp.bsrn.awi.de/bil/bil1298.dat.gz
47972	ftp://ftp.bsrn.awi.de/bil/bil0199.dat.gz
47973	ftp://ftp.bsrn.awi.de/bil/bil0299.dat.gz
47974	ftp://ftp.bsrn.awi.de/bil/bil0399.dat.gz
47975	ftp://ftp.bsrn.awi.de/bil/bil0499.dat.gz
47976	ftp://ftp.bsrn.awi.de/bil/bil0599.dat.gz
47977	ftp://ftp.bsrn.awi.de/bil/bil0699.dat.gz
47978	ftp://ftp.bsrn.awi.de/bil/bil0799.dat.gz
47979	ftp://ftp.bsrn.awi.de/bil/bil0899.dat.gz
47980	ftp://ftp.bsrn.awi.de/bil/bil0999.dat.gz
47981	ftp://ftp.bsrn.awi.de/bil/bil1099.dat.gz
47982	ftp://ftp.bsrn.awi.de/bil/bil1199.dat.gz
47983	ftp://ftp.bsrn.awi.de/bil/bil1299.dat.gz
47984	ftp://ftp.bsrn.awi.de/bil/bil0100.dat.gz
47985	ftp://ftp.bsrn.awi.de/bil/bil0200.dat.gz
47986	ftp://ftp.bsrn.awi.de/bil/bil0300.dat.gz
47987	ftp://ftp.bsrn.awi.de/bil/bil0400.dat.gz
47988	ftp://ftp.bsrn.awi.de/bil/bil0500.dat.gz
47989	ftp://ftp.bsrn.awi.de/bil/bil0600.dat.gz
47990	ftp://ftp.bsrn.awi.de/bil/bil0700.dat.gz
47991	ftp://ftp.bsrn.awi.de/bil/bil0800.dat.gz
47992	ftp://ftp.bsrn.awi.de/bil/bil0900.dat.gz
47993	ftp://ftp.bsrn.awi.de/bil/bil1000.dat.gz
47994	ftp://ftp.bsrn.awi.de/bil/bil1100.dat.gz
47995	ftp://ftp.bsrn.awi.de/bil/bil1200.dat.gz
47996	ftp://ftp.bsrn.awi.de/bil/bil0101.dat.gz
47997	ftp://ftp.bsrn.awi.de/bil/bil0201.dat.gz
47998	ftp://ftp.bsrn.awi.de/bil/bil0301.dat.gz
47999	ftp://ftp.bsrn.awi.de/bil/bil0401.dat.gz
48000	ftp://ftp.bsrn.awi.de/bil/bil0501.dat.gz
48001	ftp://ftp.bsrn.awi.de/bil/bil0601.dat.gz
48002	ftp://ftp.bsrn.awi.de/bil/bil0701.dat.gz
48003	ftp://ftp.bsrn.awi.de/bil/bil0801.dat.gz
48004	ftp://ftp.bsrn.awi.de/bil/bil0901.dat.gz
48005	ftp://ftp.bsrn.awi.de/bil/bil1001.dat.gz
48006	ftp://ftp.bsrn.awi.de/bil/bil1101.dat.gz
48007	ftp://ftp.bsrn.awi.de/bil/bil1201.dat.gz
48008	ftp://ftp.bsrn.awi.de/bil/bil0102.dat.gz
48009	ftp://ftp.bsrn.awi.de/bil/bil0202.dat.gz
48010	ftp://ftp.bsrn.awi.de/bil/bil0302.dat.gz
48011	ftp://ftp.bsrn.awi.de/bil/bil0402.dat.gz
48012	ftp://ftp.bsrn.awi.de/bil/bil0502.dat.gz
48013	ftp://ftp.bsrn.awi.de/bil/bil0602.dat.gz
48014	ftp://ftp.bsrn.awi.de/bil/bil0702.dat.gz
48015	ftp://ftp.bsrn.awi.de/bil/bil0802.dat.gz
48016	ftp://ftp.bsrn.awi.de/bil/bil0902.dat.gz
48017	ftp://ftp.bsrn.awi.de/bil/bil1002.dat.gz
48018	ftp://ftp.bsrn.awi.de/bil/bil1102.dat.gz
48019	ftp://ftp.bsrn.awi.de/bil/bil1202.dat.gz
48020	ftp://ftp.bsrn.awi.de/bil/bil0103.dat.gz
48021	ftp://ftp.bsrn.awi.de/bil/bil0203.dat.gz
48022	ftp://ftp.bsrn.awi.de/bil/bil0303.dat.gz
48023	ftp://ftp.bsrn.awi.de/bil/bil0403.dat.gz
48024	ftp://ftp.bsrn.awi.de/bil/bil0503.dat.gz
48025	ftp://ftp.bsrn.awi.de/bil/bil0603.dat.gz
48026	ftp://ftp.bsrn.awi.de/bil/bil0703.dat.gz
48027	ftp://ftp.bsrn.awi.de/bil/bil0803.dat.gz
48028	ftp://ftp.bsrn.awi.de/bil/bil0903.dat.gz
48029	ftp://ftp.bsrn.awi.de/bil/bil1003.dat.gz
48030	ftp://ftp.bsrn.awi.de/bil/bil1103.dat.gz
48031	ftp://ftp.bsrn.awi.de/bil/bil1203.dat.gz
48032	ftp://ftp.bsrn.awi.de/bil/bil0104.dat.gz
48033	ftp://ftp.bsrn.awi.de/bil/bil0204.dat.gz
48034	ftp://ftp.bsrn.awi.de/bil/bil0304.dat.gz
48035	ftp://ftp.bsrn.awi.de/bil/bil0404.dat.gz
48036	ftp://ftp.bsrn.awi.de/bil/bil0504.dat.gz
48037	ftp://ftp.bsrn.awi.de/bil/bil0604.dat.gz
48038	ftp://ftp.bsrn.awi.de/bil/bil0704.dat.gz
48039	ftp://ftp.bsrn.awi.de/bil/bil0804.dat.gz
48040	ftp://ftp.bsrn.awi.de/bil/bil0904.dat.gz
48041	ftp://ftp.bsrn.awi.de/bil/bil1004.dat.gz
48042	ftp://ftp.bsrn.awi.de/bil/bil1104.dat.gz
48043	ftp://ftp.bsrn.awi.de/bil/bil1204.dat.gz
48044	ftp://ftp.bsrn.awi.de/bil/bil0105.dat.gz
48045	ftp://ftp.bsrn.awi.de/bil/bil0205.dat.gz
48046	ftp://ftp.bsrn.awi.de/bil/bil0305.dat.gz
48047	ftp://ftp.bsrn.awi.de/bil/bil0405.dat.gz
48048	ftp://ftp.bsrn.awi.de/bil/bil0505.dat.gz
48049	ftp://ftp.bsrn.awi.de/iza/iza0609.dat.gz
48050	ftp://ftp.bsrn.awi.de/bil/bil0605.dat.gz
48051	ftp://ftp.bsrn.awi.de/bil/bil0705.dat.gz
48052	ftp://ftp.bsrn.awi.de/bil/bil0805.dat.gz
